GCP PSOE,Your security team wants to detect when a service account's security key is accessed by a human user. You need to configure an alerting mechanism that notifies analysts in near real time when this specific event occurs in your Cloud Audit Logs. What should you do?,Create a log-based alerting policy in Cloud Logging that matches the audit log event for service account key access.,Create a log-based metric that counts service account key access events and configure a metric-based alerting policy with a threshold of zero.,Create a SQL-based alerting policy in Log Analytics to query for service account key access events every 5 minutes.,Export audit logs to BigQuery using a sink and configure scheduled queries to detect service account key access events.,1,"Log-based alerting policies are designed for near real-time monitoring of individual log entries for specific security-related events. They notify you when a particular message appears in a log, such as when a human user accesses the security key of a service account. Reference: https://cloud.google.com/logging/docs/alerting/log-based-alerts"
GCP PSOE,Your security team uses Security Command Center Premium and needs to prioritize vulnerability remediation for resources that are critical to your business. You want to configure the system to automatically assign higher attack exposure scores to findings that affect your production databases and customer-facing applications. What should you do?,Configure custom Event Threat Detection modules to generate higher-severity findings when threats target your production databases and customer-facing applications.,"Create resource value configurations in Security Command Center to define your high-value resource set, specifying the production databases and customer-facing applications as high-priority resources.",Create Cloud Asset Inventory labels on production resources and configure Security Command Center to use these labels for vulnerability prioritization.,Apply security marks to your production databases and customer-facing applications to flag them as high-priority assets for vulnerability assessment.,2,"In Security Command Center Premium and Enterprise tiers, you can specify which high-value resources belong in your high-value resource set by creating resource value configurations. Findings that expose the resources in your high-value resource set receive higher attack exposure scores, helping you prioritize vulnerability remediation for critical assets. Reference: https://cloud.google.com/security-command-center/docs/attack-exposure-define-high-value-resource-set"
GCP PSOE,You are configuring a Looker Studio security dashboard connected to Security Command Center findings in BigQuery. The security operations team requires the dashboard to automatically display updated findings data every 5 minutes while the dashboard is open. You also need to minimize unnecessary BigQuery query costs. What should you do?,"Enable auto refresh for the report with a 5-minute interval, and set the data freshness for the BigQuery data source to 5 minutes to align with the refresh interval.","Set the data freshness for the BigQuery data source to 1 minute, and disable auto refresh since data freshness automatically pushes updates to the report viewers.","Enable auto refresh for the report with a 1-minute interval, and set the data freshness for the BigQuery data source to 12 hours to maximize caching.","Configure the BigQuery data source to use a scheduled query that runs every 5 minutes and store results in a separate table, then connect Looker Studio to that table with auto refresh disabled.",1,Aligning the auto refresh interval with the data source freshness setting ensures that each auto refresh fetches new data from BigQuery rather than serving cached results. This configuration ensures timely updates while avoiding redundant queries when fresh data isn't available. Reference: https://cloud.google.com/looker/docs/studio/manage-auto-refresh-for-a-report
GCP PSOE,"Detection engineering""Your organization uses Security Command Center Premium and wants to implement centralized detection of web application vulnerabilities across all projects without requiring individual project teams to configure scans. You also need to ensure that applications using non-standard configurations are properly assessed. What combination of Web Security Scanner features should you use?","Enable managed scans at the organization level for baseline coverage, then work with project teams to configure custom scans for applications requiring authentication or using non-default ports.",Enable Event Threat Detection to monitor for web application exploitation and configure automated remediation workflows instead of proactive scanning.,Deploy custom scans for all projects centrally using the Security Command Center API to ensure consistent configuration across the organization.,Configure only managed scans at the organization level since they automatically detect and scan all public web endpoints including those on non-default ports.,1,"Managed scans can be centrally managed through Security Command Center at the organization level for basic web application vulnerability detection across all projects. However, managed scans only support default ports (80/443) and do not use authentication, so custom scans are needed for applications with non-standard configurations. Reference: https://cloud.google.com/security-command-center/docs/concepts-web-security-scanner-overview"
GCP PSOE,Your organization has implemented security SLOs in Cloud Monitoring to track the availability of critical identity authentication services. The security team needs to create a custom dashboard that displays the error budget remaining for all authentication SLOs across multiple services. They want to visualize how much room remains before each SLO is breached. Which chart type should you add to the custom dashboard?,Configure alerting policy widgets that display burn rate thresholds for each SLO.,Add standard metric charts using the Cloud Monitoring API to query SLO compliance data.,Add SLO widgets and select the error budget chart type for each service SLO.,Create scorecards showing the service availability percentage for each authentication service.,3,"SLO widgets in Cloud Monitoring custom dashboards support displaying error budget directly. You can select health, compliance, and absolute or fractional error budget as chart types. This provides the exact visualization requested to show remaining room before SLO breach. Reference: https://cloud.google.com/monitoring/dashboards/slos"
GCP PSOE,You are designing a YARA-L 2.0 detection rule in Google Security Operations (SecOps) to identify potentially compromised entities based on accumulated risk. The rule should trigger when an entity's risk score exceeds a threshold over a 24-hour window. What is a key requirement when implementing entity risk score rules?,Set the risk window to any custom duration between 1 hour and 30 days based on your organization's requirements.,Use the graph.risk_score.risk_window_size.seconds field set to 86400 seconds and join entity data with UDM events to retrieve the risk score.,Configure the rule to query the risk score directly from the detection.risk_level field without specifying a time window.,Access entity risk scores through the principal.risk_score UDM field in single-event rules without requiring entity graph joins.,2,"Entity risk score rules require joining an entity with a UDM event and retrieving the score from EntityRisk fields. The only supported risk windows are 24 hours (86,400 seconds) or 7 days (604,800 seconds). The rule must specify the risk_window_size.seconds field to define the evaluation period. Reference: https://cloud.google.com/chronicle/docs/detection/yara-l-entity-risk-score"
GCP PSOE,"Your organization has deployed Security Command Center Premium with Event Threat Detection enabled. The security operations team reports that Event Threat Detection is generating findings for known suspicious IP addresses maintained by Google, but they also need to detect connections to IP addresses from a third-party threat intelligence feed specific to your industry. What is the most effective approach to achieve this requirement?",Submit a feature request to Google to add your third-party threat intelligence feed to the built-in Malware: Bad IP detector.,Configure continuous export of VPC Flow Logs to Google SecOps and create YARA-L rules that match against reference lists containing the third-party IOCs.,Enable Cloud IDS and configure a threat signature ruleset that includes your third-party IP indicators for network-level detection.,Create an Event Threat Detection custom module using the Configurable Bad IP template and populate it with IP addresses from your third-party threat intelligence feed.,4,"Event Threat Detection custom modules run alongside built-in detectors and allow you to configure detection parameters using your own threat intelligence. The Configurable Bad IP module specifically enables detection of connections to suspicious IP addresses that you maintain, which can be populated from external threat feeds. This runs in near real-time alongside the built-in detectors. Reference: https://cloud.google.com/security-command-center/docs/custom-modules-etd-overview"
GCP PSOE,You are configuring a log sink to route Cloud Audit Logs to BigQuery for long-term compliance retention and analysis. The compliance team requires that logs be retained for 7 years and that queries remain cost-efficient when analyzing specific time periods. Which sink configuration should you choose?,Configure the sink to use partitioned tables and set a partition expiration of 2555 days on the BigQuery dataset.,Configure the sink to use date-sharded tables and manually delete tables older than 7 years using a scheduled script.,"Configure the sink to route logs to a Cloud Storage bucket first, then load them into BigQuery monthly for analysis.",Configure the sink to use a linked BigQuery dataset from the log bucket and set the bucket retention to 7 years.,1,Partitioned tables improve query performance and reduce costs by allowing BigQuery to scan only the partitions that match the time filter in your query. Setting a partition expiration ensures automatic data lifecycle management aligned with your 7-year retention requirement (2555 days approximately equals 7 years). Reference: https://cloud.google.com/logging/docs/export/bigquery
GCP PSOE,"A security operations engineer needs to configure IAP so that the HR team can access a sensitive internal application only when coming from the corporate network IP range (10.0.0.0/8) AND using devices with encrypted storage. The engineer creates two separate access levels in Access Context Manager: one for the IP range and one for device encryption. When multiple access levels are applied to the IAP resource, how does IAP evaluate them?","Multiple access levels applied to an IAP resource are combined using OR semantics, meaning users are granted access if they meet the conditions of at least one access level.","Multiple access levels applied to an IAP resource are combined using AND semantics, meaning users must satisfy all specified access levels to gain access.","Access levels are evaluated in priority order, and only the first matching access level determines whether access is granted.","Access levels are evaluated based on their creation timestamp, with the most recently created access level taking precedence.",1,"When you apply multiple access levels to an IAP resource, users are granted access when they meet the conditions specified in at least one of the access levels selected (logical OR). To enforce AND semantics, both conditions must be included in a single access level. Reference: https://cloud.google.com/beyondcorp-enterprise/docs/access-levels"
GCP PSOE,You are creating a SOAR playbook to automate the forensic evidence collection process when a malware alert is triggered. The playbook should automatically collect and store relevant artifacts in a dedicated Cloud Storage bucket. You want to ensure evidence integrity and proper chain of custody. Which combination of actions should you include in the playbook?,Configure actions to upload artifacts using signed URLs with 24-hour expiration and grant the forensics team roles/storage.objectAdmin.,Configure actions to upload artifacts to a bucket with object versioning enabled and grant the forensics team roles/storage.admin on the bucket.,"Configure actions to upload artifacts to a bucket with a locked retention policy and uniform bucket-level access, then grant the forensics team roles/storage.objectViewer.",Configure actions to upload artifacts to a bucket with ACLs and assign object ownership to each analyst who uploads evidence.,3,Using a locked retention policy ensures evidence immutability required for chain of custody. Uniform bucket-level access simplifies permission management through IAM alone. Granting objectViewer allows the forensics team to read but not modify or delete evidence. Reference: https://cloud.google.com/storage/docs/bucket-lock and https://cloud.google.com/storage/docs/access-control/iam
GCP PSOE,Your organization needs to continuously track changes to Cloud Storage buckets and IAM policies across your Google Cloud environment for compliance purposes. You want to be notified immediately when any changes occur so that you can trigger automated remediation workflows using Cloud Run functions. What should you do?,"Create a Cloud Asset Inventory feed with the appropriate asset types and content types, and configure it to publish notifications to a Pub/Sub topic that triggers your Cloud Run function.",Schedule hourly Cloud Asset Inventory exports to Cloud Storage and configure a Cloud Run function to process the exported files for changes.,Enable Cloud Audit Logs for all services and create a log-based alerting policy that triggers your Cloud Run function for administrative activity events.,Configure Security Command Center to export findings to Pub/Sub and set up a Cloud Run function subscriber to monitor for asset-related findings.,1,"Cloud Asset Inventory feeds allow you to receive real-time notifications about resource and policy changes through Pub/Sub. When you create the feed, you can specify supported resource types, IAM policies, and other content types to monitor. After creating a feed, you receive notifications through Pub/Sub whenever the specified assets change, enabling automated remediation workflows. Reference: https://cloud.google.com/asset-inventory/docs/monitoring-asset-changes"
GCP PSOE,"You are configuring Security Command Center to export findings to Cloud Logging for your organization. After enabling the logging export and specifying a target project, you want to query the exported Event Threat Detection findings in Logs Explorer. Which resource type should you filter by to locate these findings?",security_command_center_finding,securitycenter_googleapis_com,gce_instance,threat_detector,4,"When Event Threat Detection and Container Threat Detection write logs to Cloud Logging via continuous exports, each log entry includes the threat_detector resource type. This resource type contains the same information as the SCC findings and can be queried in Logs Explorer. Reference: https://cloud.google.com/security-command-center/docs/export-cloud-logging"
GCP PSOE,You need to configure Log Analytics to enable your security team to run SQL queries against Cloud Audit Logs for investigating potential security incidents. The team requires the ability to save queries for reuse and create alerting policies based on SQL query results. What prerequisites must be met?,Create a log sink to export audit logs to BigQuery and query the BigQuery tables directly using the BigQuery console.,"Upgrade the log bucket storing audit logs to use Log Analytics, and create a linked BigQuery dataset for the log bucket to enable SQL-based alerting policies.",Enable the Log Analytics API and grant the Observability Analytics User role to security team members without any log bucket modifications.,Configure log-based metrics for each audit log type and use Metrics Explorer to analyze the data using SQL-like queries.,2,"To use Log Analytics for SQL queries, the log bucket must be upgraded to use Log Analytics. Additionally, SQL-based alerting policies require the log bucket to have a linked BigQuery dataset, which enables the alerting policy to run queries using reserved BigQuery slots. Reference: https://cloud.google.com/logging/docs/analyze/sql-in-alerting"
GCP PSOE,Your organization wants to correlate Cloud Logging data with a public dataset of known malicious IP addresses in BigQuery to detect potential threats accessing your Google Cloud resources. What configuration is required to enable this capability?,Configure a Pub/Sub sink to stream logs to a Dataflow pipeline that enriches logs with threat intelligence data before loading to BigQuery.,Route logs directly to BigQuery using a log sink and create partitioned tables for the audit logs to enable cross-dataset queries.,Enable Log Analytics on the log bucket and use SQL queries in the Log Analytics page to join with external BigQuery datasets.,Upgrade your log bucket to use Log Analytics and create a linked BigQuery dataset to enable SQL JOINs between log data and the threat intelligence dataset.,4,"Creating a linked BigQuery dataset allows BigQuery to read the log data stored in your log bucket. This enables you to use SQL JOIN operations to correlate your logs with external datasets such as threat intelligence feeds, without duplicating your log data. Reference: https://cloud.google.com/logging/docs/analyze/query-linked-dataset"
GCP PSOE,Your security team receives Event Threat Detection findings from both built-in detectors and custom modules. The team needs to filter Security Command Center findings to view only those generated by your organization's custom modules for investigation. How should you filter the findings?,Use the gcloud CLI to export all findings and filter the JSON output for custom module indicators locally.,Filter findings by selecting 'Event Threat Detection' source and then adding a secondary filter for custom module category names.,Configure a Continuous Export filter to route only custom module findings to a separate Cloud Logging bucket.,"In Security Command Center Quick filters, select 'Event Threat Detection Custom Modules' as the Source display name.",4,"Findings from custom modules have a distinct source display name called 'Event Threat Detection Custom Modules', which is separate from the 'Event Threat Detection' source used for built-in detectors. Using this filter in the Quick filters section allows you to view only findings generated by your custom modules. Reference: https://cloud.google.com/security-command-center/docs/how-to-use-event-threat-detection"
GCP PSOE,"Your security team has configured an alerting policy based on a log-based counter metric that tracks firewall rule violations. The team reports receiving false-positive alerts during periods when no violations actually occurred. Upon investigation, you discover gaps in the metric time series data. What should you do to reduce false-positive alerts?",Increase the rolling window value in the alerting policy to at least 10 minutes and configure the policy to handle missing data appropriately.,Create a log-based alerting policy instead of using a metric-based alerting policy to eliminate the dependency on time series aggregation.,Reduce the filter complexity in the log-based metric definition to ensure all relevant firewall violation logs are captured without delays.,Switch to a distribution metric instead of a counter metric to eliminate gaps in the time series caused by the counter implementation.,1,"Log-based metric time series can have gaps that cause false notifications when alerting policies use less-than logic or short evaluation windows. Increasing the rolling window ensures multiple log entries are aggregated, and configuring missing data handling prevents gaps from triggering conditions. Reference: https://cloud.google.com/logging/docs/logs-based-metrics/troubleshooting"
GCP PSOE,Your organization uses Security Command Center Enterprise and wants to proactively hunt for threats that may indicate an active breach. You need to search historical logs in Google SecOps for newly discovered IOCs from Google Threat Intelligence (GTI) that weren't previously known when the logs were ingested. What feature should you use?,Export all historical logs to BigQuery and run SQL queries matching the new IOCs against the exported dataset.,Configure Applied Threat Intelligence to automatically re-scan historical logs whenever new IOCs are added to the GTI feed.,Create a Cloud Logging sink to export historical logs to a SIEM migration destination for third-party threat intelligence analysis.,Run a retrohunt with a YARA-L rule that matches the new IOCs against the historical event data in Google SecOps.,4,"Retrohunt allows you to execute detection rules against historical data in Google SecOps. When new IOCs are discovered, you can create or update YARA-L rules and run retrohunts to find matches in previously ingested logs. Google SecOps retains 12 months of hot data by default, enabling comprehensive historical analysis. Reference: https://cloud.google.com/chronicle/docs/detection/run-rule-historical-data"
GCP PSOE,Your security team needs to prioritize remediation of vulnerability findings in Security Command Center (SCC) based on the potential business impact to critical resources. You have identified databases containing customer PII and production GKE clusters as your most valuable assets. You want SCC to automatically calculate and assign risk scores to findings that affect these resources. What should you configure?,Configure Security Health Analytics custom modules with severity levels set to Critical for findings affecting databases and GKE clusters.,Create finding mute rules for low-priority resources and manually tag critical resource findings with high severity labels.,Enable Sensitive Data Protection discovery and integrate it with SCC to automatically assign risk scores based on data classification.,"Create resource value configurations to designate the databases and GKE clusters as high-value resources, enabling Risk Engine to calculate attack exposure scores.",4,"Resource value configurations allow you to define which resources are high-value to your organization. Once configured, Risk Engine runs attack path simulations and calculates attack exposure scores for vulnerability findings that could expose these designated high-value resources, enabling risk-based prioritization. Reference: https://cloud.google.com/security-command-center/docs/attack-exposure-learn"
GCP PSOE,Your organization uses Sensitive Data Protection to profile BigQuery tables across multiple projects. Security analysts need to prioritize incidents involving resources that contain highly sensitive data. You want to ensure that data sensitivity information is available in Security Command Center to support risk-based prioritization. What should you do?,Enable the integration between Sensitive Data Protection discovery service and Security Command Center to surface data sensitivity insights alongside vulnerabilities.,Export data profiles to BigQuery and create custom dashboards in Looker Studio that security analysts can reference during incident triage.,Configure DLP inspection jobs with actions to publish findings to Security Command Center and use finding attributes for manual triage.,Create a Cloud Function triggered by Pub/Sub notifications from DLP jobs that updates Security Command Center findings with sensitivity labels.,1,"Sensitive Data Protection is integrated with Security Command Center Enterprise risk engine. Enabling this integration surfaces data sensitivity insights including sensitivity levels, predicted infoTypes, and risk scores that can be used to prioritize findings based on the sensitivity of affected data. Reference: https://cloud.google.com/security/products/sensitive-data-protection"
GCP PSOE,"Threat hunting""You are deploying a Cloud Function that processes Security Command Center findings published to a Pub/Sub topic for automated threat hunting. The function calls the Google SecOps API to enrich findings with threat intelligence data. You need to ensure the function has appropriate permissions while following the principle of least privilege. What should you do?",Grant the allUsers principal the Cloud Run Invoker role on the function and use API keys stored in environment variables for Chronicle API authentication.,Deploy the Cloud Function using the Compute Engine default service account and grant it the Chronicle API Admin role to ensure all API operations succeed.,"Create a dedicated service account with Chronicle API Viewer role and SecOps permissions, then deploy the Cloud Function with the --service-account flag specifying the dedicated account.",Use Workload Identity Federation to directly authenticate the Cloud Function to Google SecOps without creating any service accounts.,3,Creating a dedicated service account with only the required Chronicle API permissions follows the principle of least privilege. Using the --service-account flag during deployment ensures the function runs with these specific permissions rather than the overly permissive default Compute Engine service account. Reference: https://cloud.google.com/functions/docs/securing/function-identity
GCP PSOE,Your security operations team needs to monitor multiple Google Cloud projects for security events. You have created a user-defined log-based metric in one project to track privileged access events. You want to ensure that alerting policies based on this metric can monitor data across all projects in your organization. How should you configure the monitoring scope?,Enable organization-level log-based metrics by creating the metric at the organization resource level.,Configure an aggregated sink to route all project logs to a central bucket and create a bucket-scoped log-based metric.,Create identical log-based metrics in each project and configure separate alerting policies per project.,Configure the metrics scope in the scoping project to include all monitored projects that need security event visibility.,4,"Alerting policies based on log-based metrics work across all projects in the metrics scope of the scoping project. A metrics scope lists all the projects that are monitored by the scoping project, and configuring this scope allows you to monitor multiple projects with a single alerting policy. Reference: https://cloud.google.com/logging/docs/alerting/monitoring-logs"
GCP PSOE,"Incident response""You are setting up automated notifications from Security Command Center to trigger a Cloud Function for incident response. You need to configure a NotificationConfig that only sends notifications for active Event Threat Detection findings related to IAM anomalies. Which filter should you use when creating the NotificationConfig?","parent = \organizations/*/sources/*/findings/*\"" AND type = \""iam_anomalous_grant\"" AND active = true""","category = \Persistence: IAM Anomalous Grant\"" AND state = \""ACTIVE\""""","severity >= \HIGH\"" AND detector = \""event_threat_detection\"" AND finding_type CONTAINS \""iam\""""","source_id = \EVENT_THREAT_DETECTION\"" AND finding_class = \""IAM_ANOMALY\"" AND status = \""ACTIVE\""""",2,"This filter matches the specific Event Threat Detection finding category for IAM anomalies and limits notifications to only active findings. The category field uses the exact name as it appears in the finding, and combining it with state = ACTIVE ensures only current, unresolved findings trigger notifications. Reference: https://cloud.google.com/security-command-center/docs/how-to-api-filter-notifications"
GCP PSOE,You are creating an Event Threat Detection custom module using the gcloud CLI to detect connections to a list of suspicious IP addresses maintained by your security team. You need to define the finding severity and remediation guidance for your analysts. What should you include in the JSON template to properly configure these settings?,Configure the alert_config section with priority levels ranging from 1-10 and include a runbook_url for remediation procedures.,Configure the detection_parameters section with risk_score values and include mitigation_steps as a nested array.,"Configure the metadata section with severity set to LOW, MEDIUM, HIGH, or CRITICAL, description for context, and recommendation for remediation guidance.","Configure the findings_config section with threat_level set to INFO, WARNING, ERROR, or CRITICAL and include a response_playbook field.",3,"The JSON template metadata section allows you to define severity levels (LOW, MEDIUM, HIGH, or CRITICAL), a description that provides context about the threat, and a recommendation field that contains custom remediation steps to help security teams address the findings. Reference: https://cloud.google.com/security-command-center/docs/use-custom-modules-etd"
GCP PSOE,"Your organization uses Google Unified Security with Security Command Center Enterprise integrated with Google SecOps. Your SOC team needs to perform threat hunting that leverages both cloud posture data and security events across AWS, Azure, and Google Cloud. You want analysts to have contextual information about cloud assets during investigations. What should you configure to enable this workflow?",Ingest Security Command Center findings as a log source into Google SecOps and create custom parsers to extract asset metadata.,Enable Cloud Asset Inventory collection to flow multi-cloud asset data into the Google SecOps Entity Graph for enrichment during investigations.,Configure SOAR playbooks to query cloud provider APIs and append asset context to each alert during case triage.,Export cloud asset inventory data to BigQuery and create reference lists in Google SecOps to join with UDM events during searches.,2,"With the unified capabilities between Google SecOps and Security Command Center, Cloud Asset Inventory information flows into the Google SecOps Entity Graph. This provides SOC analysts with immediate additional context about multi-cloud assets to speed analysis and prioritize workflow during threat hunting. Reference: https://cloud.google.com/chronicle/docs/reference/google-unified-security"
