GCP PSOE,"Your organization is implementing VPC Service Controls. The security team requires that VMs inside the perimeter can only access BigQuery and Cloud Storage APIs, even though additional services like Compute Engine are also protected by the perimeter. How should you configure this requirement?",Configure firewall rules on the VPC network to block API traffic to all services except BigQuery and Cloud Storage.,Enable VPC accessible services for the perimeter and configure the allowed services list to include only BigQuery and Cloud Storage APIs.,Create an egress rule that denies all services except BigQuery and Cloud Storage from within the perimeter.,Remove all services except BigQuery and Cloud Storage from the restricted services list in the perimeter configuration.,2,"The VPC accessible services feature limits which services are accessible from network endpoints inside your perimeter to a specific set of services you define. By enabling this feature and specifying only BigQuery and Cloud Storage, VMs inside the perimeter can only access those APIs even if other services are in the restricted services list. Reference: https://cloud.google.com/vpc-service-controls/docs/manage-service-perimeters"
GCP PSOE,You are optimizing detection rules in Google Security Operations (SecOps) and need to check IP addresses against a maintained list of known malicious infrastructure. The list contains thousands of entries and is updated frequently by your threat intelligence team. What is the recommended approach for implementing this in your YARA-L rules?,Write individual 'or' conditions in the events section for each IP address to provide maximum flexibility for future modifications to the detection logic.,Store the IP addresses in a BigQuery table and use '$e.target.ip in EXTERNAL_QUERY(malicious_ips)' to perform a live lookup during rule evaluation.,"Configure the outcome section to calculate a risk score using 'if($e.target.ip = [list of IPs], 100, 0)' to assign scores based on matches.",Create a reference list containing the malicious IP addresses and use the 'in %' operator in the events section to check if '$e.target.ip in %malicious_ip_list'.,4,"Reference lists are designed for grouping items that need to be checked against events. Using the 'in %' operator with a reference list in the events section is the recommended approach for checking values against large, frequently updated lists. Reference: https://cloud.google.com/chronicle/docs/detection/yara-l-best-practices"
GCP PSOE,You are implementing a detection solution where Cloud Logging data stored in a log bucket with Log Analytics enabled needs to be enriched with external threat intelligence data from a commercial feed stored in a separate BigQuery dataset. You want analysts to query both datasets using SQL without duplicating log data. What should you do?,"Create a linked BigQuery dataset for the log bucket, then use BigQuery SQL to JOIN the log view with the external threat intelligence dataset.",Use federated queries from Log Analytics to access the external threat intelligence BigQuery dataset without creating a linked dataset.,"Route logs directly to a BigQuery dataset using a log sink, then JOIN with the threat intelligence dataset.","Export threat intelligence data to the log bucket, then query both datasets using Log Analytics SQL.",1,"Creating a linked BigQuery dataset for a log bucket enables BigQuery to read the log data without data duplication or additional ingestion costs. The linked dataset allows SQL JOINs with any other BigQuery dataset, including the external threat intelligence feed, providing unified query access. Reference: https://cloud.google.com/logging/docs/analyze/query-linked-dataset"
GCP PSOE,Your organization wants to build an automated threat hunting workflow that triggers whenever new high-priority IOCs are published to a centralized threat intelligence feed. The workflow should search historical logs in Google Security Operations (SecOps) for matches against these new IOCs. You need to design a solution that minimizes operational overhead and responds to threat intelligence updates in near real-time. What should you do?,"Create a Pub/Sub topic to receive threat intelligence updates, deploy a Cloud Function with an Eventarc trigger subscribed to the topic, and use the function to call the Google SecOps Detection Engine API to initiate retrohunts against the new IOCs.",Create a Compute Engine VM running a continuous polling script that checks for new IOCs and directly writes search queries to the Google SecOps SIEM Search page using browser automation.,"Configure Cloud Scheduler to periodically poll the threat intelligence feed every 5 minutes, then use a Cloud Function to compare current and previous IOC lists and manually query logs using BigQuery.","Deploy a Cloud Function with an HTTP trigger that external threat intelligence providers call directly, and store results in Cloud Storage for batch processing overnight.",1,"Pub/Sub provides reliable, asynchronous message delivery for threat intelligence updates, and Eventarc triggers enable near real-time invocation of Cloud Functions. The Detection Engine API supports programmatic retrohunt execution to search historical data for new IOC matches. This event-driven architecture minimizes operational overhead by eliminating polling and manual intervention. Reference: https://cloud.google.com/functions/docs/calling/pubsub and https://cloud.google.com/chronicle/docs/reference/detection-engine-api"
GCP PSOE,You need to add a widget to your Cloud Monitoring security dashboard that shows the status of alerting policies monitoring Security Command Center findings. You want analysts to quickly identify if there are any open incidents related to security findings. What should you do?,"Create a scorecard widget that displays the count of active SCC findings, using red and green thresholds to indicate normal versus elevated states.","Add a text widget with a link to the Cloud Monitoring Alerting page, so analysts can navigate to view all incident details when needed.","Configure a logs panel widget that filters for SCC finding notifications, allowing analysts to review recent security events in real-time.","Add an Alert Policy widget to the dashboard, selecting the alerting policy that monitors your SCC findings log-based metrics, which displays open incidents and threshold violations.",4,"Alert Policy widgets in Cloud Monitoring dashboards display the monitored metric, threshold, and the number of open incidents. This provides analysts with immediate visibility into whether alerting conditions are being met and if action is required. Reference: https://cloud.google.com/monitoring/alerts/manage-alerts"
GCP PSOE,Your organization's threat intelligence team has identified a set of malicious IP addresses associated with an emerging threat campaign targeting your industry. You need to configure Security Command Center to detect when any of your Google Cloud resources communicate with these IP addresses in near-real time. Which approach should you use?,Configure a Security Health Analytics custom module to scan for connections to the identified IP addresses.,Create a Configurable Bad IP custom module for Event Threat Detection with your organization's list of malicious IP addresses.,Enable the built-in Malware: Bad IP detector and wait for Google to update its threat intelligence with your IP addresses.,Export VPC Flow Logs to BigQuery and create scheduled queries to identify connections to the malicious IP addresses.,2,"The Configurable Bad IP custom module allows you to specify a custom list of suspicious IP addresses. When VPC Flow Logs indicate a connection to any supplied IP address, a finding is generated and written to Security Command Center in near-real time. This directly addresses the requirement to detect communications with known malicious IPs identified by your threat intelligence team. Reference: https://cloud.google.com/security-command-center/docs/custom-modules-etd-overview"
GCP PSOE,"Your organization uses Security Command Center Premium and has received multiple vulnerability findings. You need to prioritize remediation effectively. According to Google Cloud best practices, which factor should you prioritize first when determining which vulnerabilities to remediate?","Resource type, as compute resources should always be prioritized over storage or network resources regardless of severity.","Finding age, as older vulnerabilities represent greater accumulated risk over time and should be remediated first.","Attack exposure scores, as they indicate which findings expose your designated high-value resources through potential attack paths.","Static severity classifications, as CRITICAL findings should always be addressed before HIGH severity findings.",3,"Google Cloud recommends prioritizing vulnerability and misconfiguration findings by attack exposure scores before prioritizing by severity. Attack exposure scores are dynamic indicators calculated based on specific finding instances, affected resources, and the difficulty an attacker would face reaching your high-value resources. This provides more contextual prioritization than static severity levels alone. Reference: https://cloud.google.com/security-command-center/docs/vulnerabilities-prioritize-remediation"
GCP PSOE,Your threat hunting team needs to identify suspicious service account impersonation in your Google Cloud environment using Cloud Logging. You want to detect when service accounts are being used to make API calls from unusual source IP addresses. Which log field should you examine in your Logs Explorer query?,protoPayload.status.code to identify failed authentication attempts from invalid IP addresses.,protoPayload.requestMetadata.callerIp to identify the IP address of the caller making the API request.,protoPayload.authenticationInfo.principalEmail to identify which service account is being used.,resource.labels.project_id to identify which project the service account belongs to.,2,"The callerIp field in requestMetadata captures the IP address from which the API call originated. By correlating this with the authenticated principal, you can identify when service accounts are being accessed from unexpected locations indicating potential credential compromise or unauthorized impersonation. Reference: https://cloud.google.com/logging/docs/audit/understanding-audit-logs"
GCP PSOE,Your organization wants to implement Cloud Monitoring alerting policies to detect security anomalies from custom security metrics that will be written by a third-party security appliance. The security team needs to create the alerting policy before the metrics start flowing to ensure immediate detection when the appliance goes live. The metrics will be written to the custom.googleapis.com namespace. What should you do?,Create a PromQL-based alerting policy using the Cloud Monitoring API with metric existence validation disabled.,Create a log-based alerting policy that monitors Cloud Logging for the first occurrence of the custom metric data.,Create a metric-absence alerting policy that triggers when the expected security metrics are not present.,Create the alerting policy using the Google Cloud console by selecting the expected metric type from the menu-driven interface.,1,"PromQL-based alerting policies support the option to disable metric existence validation, allowing you to create alerting policies for metrics that do not yet exist. This capability is particularly useful for configuring alerting policies using infrastructure-as-code tools like Terraform before the metrics are generated. Reference: https://cloud.google.com/monitoring/promql/promql-in-alerting"
GCP PSOE,Your team has deployed an automated remediation workflow using Security Command Center notifications and Cloud Functions. The Cloud Function successfully receives findings but fails when attempting to remediate resources in other projects within the organization. What should you do to resolve this issue?,Enable the Security Command Center API in all target projects and grant the SCC service agent cross-project access to invoke the Cloud Function.,Modify the NotificationConfig to include the target project IDs in the filter expression so the function receives project context.,Grant the Cloud Function's runtime service account the necessary IAM roles at the organization or folder level to allow cross-project remediation actions.,"Redeploy the Cloud Function in each project where remediation is needed, using project-specific NotificationConfig exports for each deployment.",3,"The runtime service account needs permissions on the target resources it will modify. For cross-project remediation, the service account must have IAM roles granted at a higher level in the resource hierarchy (organization or folder) that includes all target projects. Reference: https://cloud.google.com/functions/docs/securing/function-identity"
GCP PSOE,You are performing proactive threat hunting and need to identify anomalous service account impersonation in your Google Cloud environment. Security Command Center has detected a 'Privilege Escalation: Anomalous Impersonation of Service Account for Admin Activity' finding. You want to investigate this activity further using Cloud Logging. Which audit log field should you examine to identify the delegation chain?,protoPayload.requestMetadata.callerSuppliedUserAgent,protoPayload.authenticationInfo.serviceAccountDelegationInfo,protoPayload.response.bindings.members,protoPayload.authorizationInfo.permission,2,"The serviceAccountDelegationInfo field contains information about the service account delegation chain used in an impersonation request. This field shows the sequence of service accounts involved in the impersonation, which is essential for investigating anomalous impersonation detected by Event Threat Detection. Reference: https://cloud.google.com/logging/docs/audit/understanding-audit-logs"
GCP PSOE,"Your security team has enabled multiple Google Cloud Threat Intelligence (GCTI) curated detection rule sets in Google Security Operations. After two weeks, you notice that one rule set is generating a high volume of detections on known-safe internal assets. You want to reduce false positives while maintaining detection coverage for genuine threats. What should you do?",Disable the entire rule set and create custom YARA-L rules that replicate the detection logic while adding explicit exclusions for internal assets.,Configure rule exclusions for the affected rule set to exclude events based on UDM fields matching your known-safe internal assets such as specific hostnames or IP addresses.,Switch the rule set from Precise mode to Broad mode to reduce the sensitivity of detections and decrease the volume of alerts on internal assets.,Modify the curated detection rules directly in the Rules Editor to add 'not' conditions that exclude your internal asset IP ranges and hostnames.,2,Rule exclusions are specifically designed for curated detections to reduce detection volume by defining criteria that prevent certain events from being evaluated. This allows you to exclude known-safe assets while maintaining coverage. Reference: https://cloud.google.com/chronicle/docs/detection/use-curated-detections
GCP PSOE,"Your organization is approaching the Event Threat Detection custom module quota limit and needs to consolidate custom modules. You have multiple Configurable Bad IP modules, each detecting different threat categories. What is the maximum number of custom modules allowed per organization, and what is a key limitation you should consider when consolidating IP lists into fewer modules?","The default quota is 200 custom modules. Each module has a 6 MB size limit, so consolidated IP lists must fit within this constraint.",The default quota is 500 custom modules. Each module can only contain 1000 IP addresses in the detection parameters.,"The default quota is 100 custom modules. Each module can generate a maximum of 100 findings per hour, limiting detection frequency.","The default quota is 200 custom modules. Consolidated modules cannot mix different severity levels, requiring separate modules per threat category.",1,"Event Threat Detection custom modules have a default quota of 200 modules per organization and each module has a maximum size of 6 MB. When consolidating multiple IP lists into fewer modules, you must ensure the combined JSON configuration including all IP addresses, metadata, severity, and recommendations does not exceed this 6 MB limit. Reference: https://cloud.google.com/security-command-center/docs/custom-modules-etd-overview"
GCP PSOE,"Threat hunting""Your organization recently enabled Applied Threat Intelligence (ATI) in Google Security Operations (SecOps). You want to understand how IOC matches are prioritized to focus your threat hunting efforts on the most critical indicators. Which statement accurately describes how ATI prioritizes IOCs?",ATI requires manual priority assignment by analysts for each IOC match before generating alerts for the detection dashboard.,"ATI uses the Google Threat Intelligence (GTI) score to prioritize IOCs, assigning labels like Active Breach, High, and Medium based on confidence and threat severity.","ATI prioritizes IOCs based solely on the number of assets affected, with higher asset counts receiving Active Breach priority classification.","ATI assigns priority based on chronological order, with the most recently discovered IOCs receiving the highest priority level.",2,"Google SecOps now uses the Google Threat Intelligence (GTI) score for prioritization in Applied Threat Intelligence. The GTI score delivers a unified verdict aggregating threat intelligence data and assigns priority labels such as Active Breach, High, or Medium to IOCs. Reference: https://cloud.google.com/chronicle/docs/detection/ati-curated-detections"
GCP PSOE,"Your organization is using Security Command Center Enterprise with ticketing system integration. You want to ensure that when all findings in a case are addressed, the case is automatically closed without manual intervention. An analyst has muted all the findings in a case because they were determined to be acceptable risk. What happens to the case after all findings are muted?","The case priority is automatically lowered to informational, but the case stays open for tracking.",The case remains open but is moved to a separate 'Muted Cases' queue for periodic review.,Security Command Center automatically closes the case when all findings in it are muted.,The case remains unchanged and must be manually closed by an analyst after verification.,3,"When you mute all findings in a case, Security Command Center Enterprise automatically closes the case. This prevents muted findings from continuing to consume analyst attention and ensures the case queue reflects only active, unmuted findings that require triage. Reference: https://cloud.google.com/security-command-center/docs/mute-findings-in-cases"
GCP PSOE,"Your security operations team has configured an SLO for a critical authentication service with a 99.5% availability target over a 30-day rolling compliance period. The team wants to receive alerts that warn them well before the error budget is fully depleted, while avoiding excessive alert noise from short-lived issues. Which alerting configuration should you implement?",Create a burn-rate alerting policy with a threshold of 0.03% hourly consumption and a 1-minute lookback duration.,Configure an alerting policy that triggers when the remaining error budget drops below 50% of the total budget allocated for the compliance period.,Configure a burn-rate alerting policy with a slow-burn threshold of 2x the baseline consumption rate and a 24-hour lookback duration.,Configure an alerting policy on the availability metric with a threshold of 0.5% error rate and a 5-minute evaluation window.,3,A burn-rate alerting policy monitors how quickly your error budget is being consumed. A slow-burn alert with a 2x baseline threshold and 24-hour lookback period is a recommended starting point that detects sustained issues that would eventually deplete the error budget while avoiding alerts from brief spikes. Reference: https://cloud.google.com/stackdriver/docs/solutions/slo-monitoring/alerting-on-budget-burn-rate
GCP PSOE,"A security incident has been detected, and you must immediately place a legal hold on specific Cloud Storage objects that contain forensic artifacts while an investigation is ongoing. The retention duration is unknown at this time. Which Cloud Storage feature should you use?","Configure a bucket-level retention policy without locking it, setting a long retention period that can be extended if needed.",Enable Object Retention Lock on the bucket and set retain-until times on specific objects in locked mode.,Apply temporary holds to the specific objects containing forensic artifacts to prevent deletion until the hold is explicitly released.,Apply event-based holds to the objects and configure the bucket with a suitable retention policy that triggers when the hold is released.,3,"Temporary holds prevent objects from being deleted or replaced regardless of any retention policy, and they have no expiration date. This makes them ideal for legal holds where the retention duration is unknown. The hold remains until explicitly released by an authorized user. Reference: https://cloud.google.com/storage/docs/object-holds"
GCP PSOE,You have created an Event Threat Detection custom module at the organization level to detect connections to malicious IP addresses. A project team within your organization needs to disable this detection for their specific project while keeping it enabled for all other projects. How should you accomplish this?,Delete the organization-level custom module and recreate it individually in each project where detection is needed.,"Disable the inherited custom module at the project level, which only affects that specific project without changing the organization-level configuration.",Create an exclusion rule in the organization-level custom module to exempt the specific project's resources from detection.,Modify the organization-level custom module to add a project filter that excludes the specific project from scanning.,2,"When you disable an inherited custom module at the project level, the changes are only applied to that project. The original custom module residing at the parent organization level is not affected, and other projects continue to inherit the enabled module. This provides granular control over detection settings. Reference: https://cloud.google.com/security-command-center/docs/use-custom-modules-etd"
GCP PSOE,A security analyst on your team wants to reduce noise from irrelevant Security Health Analytics findings that are constantly appearing in cases. The analyst mutes all findings within a specific case. What happens to the case after all findings are muted?,"The case is archived for 30 days before being permanently deleted, allowing for potential unmuting of findings.",Security Command Center automatically closes the case because all findings within it are muted.,The case remains open and the muted findings are hidden from view but continue to affect case priority.,The case remains open but is moved to a low-priority queue for future review by analysts.,2,"When you mute all findings in a case, Security Command Center automatically closes the case. Muting findings prevents them from appearing in cases, and when no active or unmuted findings remain, the case lifecycle ends. Reference: https://cloud.google.com/security-command-center/docs/mute-findings-in-cases"
GCP PSOE,Your organization uses Event Threat Detection in Security Command Center Premium at the organization level. The security team wants to detect malware by monitoring DNS queries across your environment. You want to enable the required logging with cost optimization in mind. Which log source should you enable?,VPC Flow Logs with the default aggregation interval and 50% sample rate for comprehensive network visibility.,"Cloud DNS logging, which provides sufficient visibility for Event Threat Detection to detect malware using domain resolution.",Data Access audit logs enabled for all services to capture comprehensive access patterns for malware detection.,"Admin Activity audit logs, which are automatically written and provide malware detection capabilities.",2,"Cloud DNS logging provides sufficient visibility for Event Threat Detection to detect malware using domain resolution. For most users, Cloud DNS logs are sufficient for the network detection of malware, and this is the most cost-effective option compared to VPC Flow Logs. Reference: https://cloud.google.com/security-command-center/docs/concepts-event-threat-detection-overview"
GCP PSOE,Your organization runs workloads on Amazon Web Services (AWS) that need to access data stored in Google Cloud Storage. You want to configure authentication that follows least privilege principles and eliminates the need for long-lived credentials. What should you do?,"Configure Workload Identity Federation with an AWS identity provider, create a dedicated service account with only the required Cloud Storage permissions, and grant the roles/iam.workloadIdentityUser role to specific AWS principals.","Create a service account key for a service account with Storage Object Admin permissions, store the key in AWS Secrets Manager, and configure the AWS workload to use Application Default Credentials with the key.",Configure Workload Identity Federation and grant the roles/iam.workloadIdentityUser role to all members of the workload identity pool on a service account with Storage Admin permissions at the project level.,Create a Compute Engine default service account with Editor permissions and share the service account credentials with the AWS workload through a secure channel.,1,"Workload Identity Federation allows AWS workloads to authenticate using their native AWS credentials without service account keys. Creating a dedicated service account with minimal permissions follows least privilege, and granting workloadIdentityUser to specific principals rather than all pool members prevents over-permissioning. Reference: https://cloud.google.com/iam/docs/workload-identity-federation"
GCP PSOE,"Observability""Your security team requires the roles/securitycenter.notificationConfigEditor IAM role to manage notification configurations for Security Command Center findings. A team member with this role reports they cannot create a new NotificationConfig. What additional permission or role is most likely missing?",The Security Center Admin role (roles/securitycenter.admin) at the organization level.,The securitycenter.notification.create permission added via a custom role at the folder level.,The Project IAM Admin role (roles/resourcemanager.projectIamAdmin) on the SCC project.,The Pub/Sub Admin role (roles/pubsub.admin) on the target Pub/Sub topic.,4,"Creating a NotificationConfig requires both SCC notification permissions and Pub/Sub Admin role on the topic that will receive notifications. When the NotificationConfig is created, SCC automatically grants the securitycenter.notificationServiceAgent role to its service account on the topic, which requires pubsub.topics.setIamPolicy permission. Reference: https://cloud.google.com/security-command-center/docs/how-to-notifications"
GCP PSOE,Your organization uses Google Security Operations (SecOps) to establish user activity baselines and detect anomalies. You need to understand how entity risk scores are calculated and normalized to properly interpret the Risk Analytics dashboard. Which statement accurately describes the entity risk score calculation in Google SecOps?,Entity risk scores are calculated in real-time using machine learning algorithms that compare current behavior against peer group baselines with scores ranging from 0-100.,Entity risk scores are calculated using prevalence statistics that measure how commonly an entity's activity patterns occur across the enterprise environment.,Entity risk scores are static values assigned by detection rules and do not change based on the selected risk calculation window.,"Base entity risk scores are calculated by adding risk scores across findings for an entity during the risk window with weighting applied, then normalized to a range of 1-1000.",4,"Google SecOps calculates entity risk scores by aggregating the risk scores from findings (alerts and detections) within the selected risk window. Weighting defines how alert and detection risk scores contribute to the calculation, and scores are normalized using min-max normalization to a range of 1-1000, with entities having a 0 risk score excluded from the dashboard. Reference: https://cloud.google.com/chronicle/docs/detection/risk-analytics-overview"
GCP PSOE,Your incident response team is investigating a potential data exfiltration event. You need to aggregate logs from multiple Google Cloud projects across your organization into a centralized location for forensic analysis. The logs must be searchable using SQL queries while maintaining a complete audit trail. What is the most effective approach?,"Export logs from each project using the gcloud logging read command to local storage, consolidate them manually, and import into a SIEM for centralized analysis.","Create a Pub/Sub topic in each project, configure log sinks to publish to the topics, then use Dataflow to merge the streams into a single BigQuery table for analysis.","Create an aggregated sink at the organization level that routes logs to a centralized log bucket, upgrade the bucket to use Log Analytics, and create a linked BigQuery dataset for SQL-based forensic queries.","Configure individual log sinks in each project to export logs to a shared Cloud Storage bucket, then use BigQuery external tables to query the JSON log files for analysis.",3,"Aggregated sinks at the organization or folder level can route logs from multiple projects to a centralized destination. Upgrading the log bucket to Log Analytics enables SQL queries directly on log data, and linking to BigQuery provides additional analytical capabilities for forensic investigation. This maintains logs in their native format while enabling powerful analysis. Reference: https://cloud.google.com/logging/docs/routing/overview"
GCP PSOE,"Your security team is implementing log-based detection in Google Cloud and needs to analyze Admin Activity audit logs to identify potential privilege escalation attempts, such as IAM policy changes granting sensitive roles. The team requires the ability to aggregate findings, identify patterns across multiple log entries, and create visualizations. Which tool should you recommend for this analysis?",Use Log Analytics with SQL queries to analyze the Admin Activity audit logs stored in a Log Analytics-upgraded bucket.,Create log-based metrics for each IAM change type and view the metrics individually in Cloud Monitoring dashboards.,Use Logs Explorer with advanced filters to search Admin Activity audit logs and manually review matching entries.,Configure a log sink to export Admin Activity logs to Cloud Storage and use gsutil commands to analyze the exported files.,1,"Log Analytics supports SQL queries that can aggregate data, identify patterns across multiple log entries, and create visualizations. It is specifically recommended for generating insights and trends from logs, including security analysis use cases like detecting privilege escalation through IAM changes. Reference: https://cloud.google.com/logging/docs/analyze/query-and-view"
