GCP PSOE,"Your organization has enabled Applied Threat Intelligence (ATI) curated detections in Google Security Operations (SecOps). You receive an alert indicating an IOC match with 'Active Breach' priority. According to the ATI priority model, what does this priority level indicate about the matched indicator?",The indicator has a Malicious GTI Verdict and High GTI Severity but has low prevalence in the threat landscape.,The indicator is associated with threat actors or malware identified by Google Threat Intelligence but was not observed in active investigations.,"The indicator was blocked by security controls in other environments, suggesting it is a known commodity threat with broad targeting.",The indicator was observed by Mandiant in active or past compromises with a Malicious GTI Verdict and High GTI Severity.,4,"The Active Breach model in ATI prioritizes indicators that Mandiant observed in active or past compromise investigations. The model uses features including GTI Verdict (Malicious), GTI Severity (High), Active IR status, Prevalence, and Attribution to assign this highest priority level. Reference: https://cloud.google.com/chronicle/docs/detection/ati-prioritization"
GCP PSOE,"During an active security incident, your forensics team has collected evidence including disk images and exported logs into a Cloud Storage bucket. The legal department has informed you that a litigation hold is now in effect, requiring all collected evidence to be preserved indefinitely until further notice. The bucket already has a 90-day retention policy that is not locked. What should you do to comply with the litigation hold?",Increase the bucket's retention policy to 100 years and then lock the retention policy.,Lock the bucket's existing 90-day retention policy to make it permanent.,Apply a temporary hold to each object in the bucket that is subject to the litigation.,Create a new bucket with Object Retention Lock enabled and copy all evidence objects with locked retention configurations.,3,"Temporary holds prevent objects from being deleted regardless of their retention status or retention policy. Temporary holds remain in place until explicitly removed, making them ideal for litigation holds where the duration is unknown. When the litigation ends, the holds can be released without affecting the underlying retention policy. Reference: https://cloud.google.com/storage/docs/object-holds"
GCP PSOE,Your organization has received threat intelligence about a new malware campaign using specific IP addresses for command and control (C2) communication. You need to immediately check whether any assets in your environment have communicated with these IP addresses over the past 30 days using Google Security Operations (SecOps). What should you do?,"Use UDM Search with a query specifying the suspicious IP addresses in the target.ip or principal.ip fields, and set the time range to 30 days.",Export logs to BigQuery and run SQL queries to search for the IP addresses across all tables over the 30-day period.,Configure Applied Threat Intelligence (ATI) to add these IP addresses and wait for automatic IoC matching to identify historical communications.,Run a retrohunt using a YARA-L rule that monitors for real-time connections to the suspicious IP addresses from newly ingested logs.,1,UDM Search allows you to find events in your Google SecOps instance using YARA-L 2.0 syntax against indexed fields like IP addresses. This is the most direct method to search for communication with known malicious IPs across your historical data. Reference: https://cloud.google.com/chronicle/docs/investigation/udm-search
GCP PSOE,Your organization wants to establish an identity baseline in Google Security Operations (SecOps) to detect anomalous user login behavior. You need to ingest Cloud Identity audit logs that capture user sign-in events including failed logins and suspicious login attempts. Which Cloud Identity audit log type should you prioritize for ingestion?,Login Audit logs,OAuth Token Audit logs,Admin Audit logs,SAML Audit logs,1,Login Audit logs track user sign-ins to your domain and capture login events including Failed Login and Suspicious Login events. These events directly support establishing user authentication baselines for detecting anomalous login behavior. Reference: https://cloud.google.com/blog/products/identity-security/logs-based-security-alerting-in-google-cloud
GCP PSOE,"A project administrator reports that after an organization policy change was made 5 minutes ago, they can still create resources that should be restricted by the new policy. You need to determine why the policy is not yet effective. What is the most likely explanation?","The project administrator has the Organization Policy Administrator role, which exempts them from policy enforcement.",The project has a local organization policy that overrides the parent policy with inheritance disabled.,Organization policy changes can take up to 15 minutes to be fully enforced across all resources.,The organization policy was configured in dry-run mode instead of live enforcement mode.,3,"Changes to organization policies have an eventual consistency model and can take up to 15 minutes to propagate and be fully enforced. During this window, some operations that violate the new policy may still succeed. Reference: https://cloud.google.com/resource-manager/docs/organization-policy/using-constraints"
GCP PSOE,"Your security team needs to detect exploitation attempts targeting web vulnerabilities in your organization's App Engine, GKE, and Compute Engine web applications. You want to enable automated scanning that detects OWASP Top 10 vulnerabilities including cross-site scripting and SQL injection attacks. The solution must integrate with Security Command Center for centralized visibility. What should you do?",Enable Web Security Scanner managed scans in Security Command Center to automatically run weekly scans on public web endpoints and surface findings in the Vulnerabilities page.,Deploy Cloud Armor with preconfigured WAF rules to automatically generate Security Command Center findings when OWASP vulnerabilities are detected.,Enable Container Threat Detection to scan web application containers for cross-site scripting and SQL injection vulnerabilities during runtime.,Configure Event Threat Detection to monitor Cloud Logging streams and detect web application exploitation attempts based on HTTP request patterns.,1,"Web Security Scanner is a built-in Security Command Center service that identifies common vulnerabilities in App Engine, GKE, and Compute Engine web applications. Managed scans automatically run once each week to detect and scan public web endpoints and findings are automatically available in Security Command Center. Reference: https://cloud.google.com/security-command-center/docs/concepts-web-security-scanner-overview"
GCP PSOE,Your organization has Security Command Center Premium activated at the organization level. You create an Event Threat Detection custom module at the organization level to detect connections to threat actor infrastructure. A project team asks why the custom module is generating findings in their project even though they did not create it. What explains this behavior?,"Custom modules only generate findings at the organization level, so findings must have been manually assigned to the project.",Event Threat Detection custom modules must be explicitly enabled at each project level after creation at the organization level.,Custom modules created at the organization level are inherited by all descendant folders and projects and automatically scan logs at those levels.,The custom module was automatically replicated to the project when the project team enabled Event Threat Detection service.,3,"Custom modules created at a parent level (organization or folder) are inherited by child resources. When you're in the organization view, residential modules are those created at the organization level, and these become inherited modules at any folder or project level. This inheritance model ensures consistent threat detection across the entire organization hierarchy. Reference: https://cloud.google.com/security-command-center/docs/use-custom-modules-etd"
GCP PSOE,"You need to create a Cloud Monitoring dashboard to visualize security infrastructure metrics for your organization. The dashboard should display the current error budget remaining for your security API service, allow analysts to quickly identify whether the service is meeting its SLO, and show error budget consumption trends. Which combination of dashboard widgets provides the most effective visualization?","Add a top list table showing all services ranked by error count, with conditional formatting to highlight services with high error rates.","Create multiple stacked bar charts showing daily error counts, weekly compliance ratios, and monthly error budget allocation across all services.","Configure a single heatmap widget that displays all SLO metrics including error budget, compliance status, and consumption trends in a single view.","Add a scorecard widget showing current error budget percentage, a gauge widget displaying SLO compliance status, and a line chart showing error budget consumption over time.",4,"Scorecards display a single numeric value (error budget percentage) for quick reference, gauge widgets provide visual indication of current performance against thresholds, and line charts show trends over time. This combination addresses all three requirements effectively. Reference: https://cloud.google.com/monitoring/dashboards/api-examples"
GCP PSOE,Your organization's threat intelligence team has received a new set of malicious IP addresses associated with a recent APT campaign. You want to determine if any historical connections to these IP addresses occurred in your environment over the past 90 days using Google Security Operations (SecOps). What should you do?,Use the Alerts and IoCs page to filter for the malicious IP addresses and review the automatically matched IOC history.,Configure Applied Threat Intelligence to automatically analyze the 90-day historical data for the new IP addresses.,Export all network logs to BigQuery and run a SQL query to search for the malicious IP addresses.,"Create a YARA-L detection rule that matches the malicious IP addresses against network events, and run a retrohunt over the 90-day time range.",4,"Retrohunt lets you use a selected rule to search for detections throughout existing data in Google SecOps. By creating a YARA-L rule matching the malicious IP addresses and running it against historical data, you can identify any past connections to those indicators within the specified time range. Reference: https://cloud.google.com/chronicle/docs/detection/run-rule-historical-data"
GCP PSOE,"You are configuring alerting for a user-defined log-based counter metric that monitors security-related errors. During testing, you notice the alerting policy generates false-positive notifications due to gaps in metric data when no errors occur. What should you do to reduce false notifications while maintaining detection accuracy?",Increase the rolling window duration for the alerting policy condition to at least 10 minutes to allow for data point aggregation across gaps.,Convert the counter metric to a distribution metric to better handle sparse data scenarios.,Create multiple alerting policies with different thresholds to cross-validate the alerts before sending notifications.,Configure the alerting policy to use 'missing data is bad' in the advanced options to treat gaps as zero values.,1,"Log-based metric data can have gaps when no matching log entries occur, and these gaps can cause false notifications. Google Cloud recommends selecting a rolling window value of at least 10 minutes, especially to ensure multiple log entries that match your filter are counted and to reduce the risk of false notifications from data gaps. Reference: https://cloud.google.com/logging/docs/logs-based-metrics/charts-and-alerts"
GCP PSOE,You are building a post-incident trend analysis report to identify patterns across security incidents over the past 12 months. Your organization uses Google SecOps Enterprise Plus and wants to correlate rule detections with IOC matches to understand attack trends. Which BigQuery tables should you query to build this analysis?,Query the entity_graph table to retrieve all entities involved in incidents and manually correlate them with external threat intelligence feeds.,Query the udm_events table exclusively and use YARA-L pattern matching within BigQuery to identify detection trends.,Query the ingestion_metrics table and calculate detection rates by comparing ingested log volumes against alert counts.,Query the rule_detections table for detection patterns and the ioc_matches table for indicator correlations from the Google SecOps BigQuery datalake dataset.,4,Google SecOps exports rule_detections (which stores detections returned by rules) and ioc_matches (which stores IOC matches found against UDM events) to BigQuery. Correlating these tables provides comprehensive attack trend analysis. Reference: https://cloud.google.com/chronicle/docs/reports/overview-chronicle-bigquery
GCP PSOE,You need to perform retroactive threat hunting across historical VPC Flow Logs data to search for indicators of compromise (IOCs) involving specific malicious IP addresses. Your VPC Flow Logs are stored in Cloud Logging with a 30-day retention period. You need to query logs older than 30 days. What is the recommended approach?,"Export the VPC Flow Logs to a Cloud Storage bucket using a log sink before the retention period expires, then query the exported JSON files directly using BigQuery external tables.","Query the VPC Flow Logs directly using Logs Explorer with filters for the specific IP addresses, as Logs Explorer automatically archives data beyond the retention period for security investigations.","Use Google SecOps SIEM retrohunt capabilities to search for the IOCs across historical VPC Flow Logs, as SecOps maintains separate long-term retention independent of Cloud Logging settings.","Before the 30-day retention expires, upgrade the log bucket to use Log Analytics, create a linked BigQuery dataset, and extend the bucket retention period to store logs for the required historical period.",4,Upgrading to Log Analytics with a linked BigQuery dataset enables SQL-based querying while logs remain stored in Cloud Logging. Extending the retention period beyond the default 30 days ensures historical data is available for retroactive threat hunting. This approach provides cost-effective storage with analytical capabilities. Reference: https://cloud.google.com/logging/docs/analyze/query-linked-dataset
GCP PSOE,"Your security team detected that a developer has been granted the Service Account Token Creator role at the project level, which allows them to impersonate any service account in the project. You need to restrict this access following the principle of least privilege while still allowing the developer to impersonate a specific service account for local development. What should you do?",Remove the project-level Service Account Token Creator role binding and grant the role on only the specific service account the developer needs to impersonate.,Create a custom role that includes only the iam.serviceAccounts.getAccessToken permission and grant it at the organization level.,Keep the project-level Service Account Token Creator role but add an IAM Condition that restricts impersonation to business hours only.,Remove all impersonation permissions from the developer and create a service account key for them to use for local development instead.,1,Granting the Service Account Token Creator role at the service account level rather than the project level follows least privilege. This restricts impersonation capability to only the specific service account needed. Reference: https://cloud.google.com/iam/docs/service-account-permissions
GCP PSOE,Your organization is configuring a Cloud Logging sink to route security logs to BigQuery for threat intelligence enrichment at scale. Security analysts will run daily queries that JOIN log data with a threat intelligence IOC table containing IP addresses and domain indicators. You need to optimize the log data table for query performance and cost efficiency when correlating logs with IOCs. What should you do?,"Create the log sink with date-sharded tables as the default configuration, then use wildcard table functions to query across multiple daily shards.","Create the log sink targeting a Cloud Storage bucket first, then configure external tables in BigQuery to query the logs without ingestion costs.","Create the log sink with partitioned tables enabled and partition by ingestion time, then use the _PARTITIONTIME pseudo-column in queries to limit data scans.",Create the log sink with a linked dataset from a Log Analytics-enabled log bucket to avoid BigQuery streaming and storage costs.,3,"Partitioning is recommended over table sharding as partitioned tables perform better. Queries that specify predicate filters on the _PARTITIONTIME pseudo-column limit the amount of logs scanned, reducing costs and improving performance for threat intelligence correlation queries. Reference: https://cloud.google.com/logging/docs/export/bigquery"
GCP PSOE,"Your SOC team manages multiple client environments using Google SecOps SOAR and frequently reuses the same communication workflow for notifying clients about security incidents. The workflow includes sending an email, waiting for client acknowledgment, and then updating the case stage. You want to implement this workflow efficiently across multiple playbooks while ensuring that changes to the workflow are automatically reflected everywhere it is used. What should you do?","Create a playbook block with input parameters for communication type and method, then insert this block into each parent playbook where the workflow is needed.",Export the communication workflow as a JSON template and import it into each new playbook using the Content Hub integration package feature.,Duplicate the communication playbook for each client environment and maintain separate versions with environment-specific configurations.,Configure a use case from the Content Hub that includes the communication workflow and deploy it to each environment with custom parameters.,1,"Playbook blocks are reusable mini-playbooks that can be incorporated into multiple parent playbooks. Any changes made to a block automatically affect all playbooks that use it, ensuring consistent workflow updates across all implementations. Input parameters allow customization per instance. Reference: https://cloud.google.com/chronicle/docs/soar/respond/working-with-playbooks/working-with-playbook-blocks"
GCP PSOE,"Detection engineering""You are configuring curated detections in Google Security Operations (SecOps) and notice that a Windows threat detection rule set is generating excessive alerts for activity in your development environment. You want to reduce false positives while maintaining detection coverage for production systems. What should you do?",Disable the entire curated detection rule set and create custom YARA-L rules that include filters for production systems only.,Modify the alerting threshold in the curated detection settings to increase the severity level required before generating alerts.,Configure rule exclusions for the curated detection rule set to exclude events from development environment hostnames or asset groups.,Set the curated detection to 'detect only' mode and create a composite detection rule that filters out development environment alerts.,3,Curated detections support rule exclusions that allow you to specify criteria to prevent certain events from being evaluated by a rule or rule set. This enables you to reduce detection volume from specific environments while maintaining full coverage elsewhere. Reference: https://cloud.google.com/chronicle/docs/detection/curated-detections
GCP PSOE,"Your security team wants to configure Security Command Center to export Event Threat Detection and Container Threat Detection findings to Cloud Logging for centralized analysis. Your organization has Security Command Center Premium activated at the project level. When you navigate to SCC Settings, you do not see the option to configure logging export. What should you do to enable this capability?",Contact Google Cloud support to enable the logging export feature flag for project-level Premium activations.,"Upgrade to an organization-level activation of Security Command Center Premium, as Cloud Logging export requires organization-level activation.",Enable the Cloud Logging API in the project and grant the Security Command Center service account the Logs Writer role.,Create a custom Pub/Sub topic and configure a Cloud Logging sink to route SCC findings to the topic.,2,Continuous exports to Cloud Logging are only available when you activate Security Command Center at the organization level. Project-level activations do not support this feature regardless of the tier. Reference: https://cloud.google.com/security-command-center/docs/export-cloud-logging
GCP PSOE,Your organization is implementing security monitoring in Google Security Operations and needs to ingest Cloud Identity audit logs to establish identity behavior baselines. You want to track group membership changes that could indicate privilege escalation attempts. Which configuration approach provides the required visibility?,Configure the Cloud Identity API feed in Google SecOps SOAR and enable real-time group membership change monitoring.,Deploy a Google SecOps forwarder on your domain controller to capture Cloud Identity group membership events directly.,"Enable Google Workspace data sharing with Google Cloud, then configure a sink to export Groups audit logs and Admin audit logs to Google SecOps.",Enable Data Access audit logs for Cloud Identity and configure automatic export to Google SecOps using the GCP_CLOUDAUDIT parser.,3,"To view and export Cloud Identity audit logs in Google Cloud, you must first enable sharing of Google Workspace data with Google Cloud. After enabling this sharing, Google Cloud receives all audit logs for Google Workspace including Groups audit logs that track changes to group memberships and Admin audit logs that track group-related events performed in the Admin Console. Reference: https://cloud.google.com/logging/docs/audit/configure-gsuite-audit-logs"
GCP PSOE,You are deploying Security Command Center Enterprise and need to configure the SCC Enterprise - Cloud Orchestration and Remediation use case for your organization. The organization uses ServiceNow for IT service management. You need to enable automatic ticket creation for posture findings while ensuring the correct playbook is active. What should you do?,Enable both the Posture Findings - Generic playbook and the Posture Findings with SNOW playbook to ensure findings are processed even if ServiceNow integration fails.,"Disable the Posture Findings - Generic playbook, enable the Posture Findings with SNOW playbook, and configure the ServiceNow integration with the custom ticket type.",Configure the SCC Enterprise - Urgent Posture Findings Connector to send findings directly to ServiceNow using webhook integration without modifying playbook settings.,"Create a custom playbook that uses the ServiceNow API to create tickets, then attach it to all posture finding alerts using tag-based triggers.",2,"When integrating with ticketing systems like ServiceNow, you must disable the generic playbook and enable the ticketing-system-specific playbook. The Posture Findings with SNOW playbook is designed to work with ServiceNow integration and handles ticket creation and synchronization. You also need to create the custom SCC Enterprise Cloud Posture Ticket type in ServiceNow. Reference: https://cloud.google.com/security-command-center/docs/integrate-ticketing-systems"
GCP PSOE,"You have deployed a Cloud Function triggered by Pub/Sub to process threat intelligence feeds and automatically search for IOCs in your Google SecOps environment. During testing, you notice that some threat intelligence messages are being dropped when the function experiences transient errors. You need to ensure that all threat intelligence updates are processed without losing any messages. What should you do?",Deploy multiple instances of the Cloud Function in different regions and configure Pub/Sub to publish messages to all instances simultaneously for redundancy.,Enable exactly-once delivery on the Pub/Sub subscription to guarantee that each threat intelligence message is processed exactly one time without any losses.,"Configure a dead-letter topic for the Pub/Sub subscription associated with the Eventarc trigger, and set appropriate retry policies with exponential backoff.",Increase the function memory allocation and timeout settings to ensure the function has sufficient resources to process all threat intelligence messages without errors.,3,"Configuring a dead-letter topic ensures that messages that cannot be successfully delivered within the message retention window are forwarded for later analysis rather than being discarded. Combined with retry policies, this provides resilient message processing. Reference: https://cloud.google.com/eventarc/docs/retry-events"
GCP PSOE,"You are deploying a new organization policy to restrict VM creation to only Confidential VMs across your organization. Before enforcing this policy in production, you want to understand which existing resources would be affected without blocking any operations. What should you do?",Set the organization policy with 'enforce: true' and immediately set 'enforce: false' to capture logs of initial violations.,Configure the organization policy in dry-run mode using dryRunSpec to audit violations without blocking operations.,Use Policy Simulator to test the organization policy impact on all existing VMs in the organization.,Deploy the policy to a test folder first and manually verify which VMs would be non-compliant by checking configurations.,2,"Organization policies can be deployed in dry-run mode, which logs violations to Cloud Audit Logs without actually denying the violating actions. This allows you to assess the impact of the policy change in your production environment before full enforcement. Reference: https://cloud.google.com/resource-manager/docs/organization-policy/dry-run-policy"
GCP PSOE,"You are configuring Security Command Center to improve vulnerability prioritization. You want attack exposure scores to accurately reflect your organization's security priorities for resources containing sensitive customer data. Currently, SCC is generating attack exposure scores but they do not align with your business risk profile. What should you do?",Create resource value configurations that assign HIGH priority values to resources that match attributes for your sensitive data systems.,Enable Sensitive Data Protection discovery to automatically identify and tag all resources with sensitive data as high priority for attack exposure scoring.,Modify the severity levels of vulnerability findings in Security Command Center to match your organization's risk tolerance.,Configure Event Threat Detection to increase detection priority for resources containing sensitive customer data.,1,"Resource value configurations let you designate specific resources as high-value based on attributes like resource type, project, or tags. When you assign priority values (LOW, MEDIUM, HIGH), Risk Engine calculates attack exposure scores that reflect how vulnerabilities expose these designated high-value resources to potential attacks. Reference: https://cloud.google.com/security-command-center/docs/attack-exposure-learn"
GCP PSOE,"Your organization wants to establish a sensitive data classification baseline using Cloud DLP that includes detection of organization-specific identifiers not covered by built-in infoTypes. These identifiers follow a consistent pattern of three letters followed by six digits (e.g., ABC123456). Which approach should you use to implement this detection?",Submit a feature request to Google to add your organization's identifier format as a new built-in infoType detector.,Use the DLP API's hotword rules to boost likelihood scores when the three-letter prefix appears near numeric sequences in your data.,Create a custom infoType detector using a regular expression pattern in the inspection template and include it in your discovery scan configuration.,Configure a stored custom dictionary detector with all possible combinations of the identifier pattern stored in a Cloud Storage bucket.,3,"Sensitive Data Protection allows you to create custom infoType detectors using regular expressions that can be included in inspection templates. By defining a regex pattern like '[A-Z]{3}[0-9]{6}' and adding it to your inspection configuration, the discovery service will detect these organization-specific identifiers alongside built-in infoTypes. Reference: https://cloud.google.com/sensitive-data-protection/docs/creating-custom-infotypes"
GCP PSOE,You are reviewing service account permissions in your organization and notice that multiple service accounts have been granted the Editor role at the project level. Several of these service accounts have not used most of the permissions in the past 90 days. You want to implement least privilege without disrupting existing workloads. What should you do?,Immediately revoke the Editor role from all service accounts and grant only the Viewer role until workloads explicitly request additional permissions.,Configure organization policy constraints to disable service account creation and use the default Compute Engine service account for all workloads.,"Create a custom role with all permissions from the Editor role except those flagged as sensitive, then replace the Editor role with this custom role.",Review IAM Recommender role recommendations for each service account and apply the suggested predefined or custom roles that include only the permissions used by each service account.,4,"IAM Recommender analyzes permission usage and suggests smaller roles that cover only the permissions needed, helping achieve least privilege without causing disruptions. It uses ML to also predict permissions likely needed in the future. Reference: https://cloud.google.com/policy-intelligence/docs/role-recommendations-overview"
GCP PSOE,Your threat hunting team is using Google Security Operations (SecOps) to investigate potential malicious activity. They have identified a new list of suspicious IP addresses from external threat intelligence sources. The team wants to search for any historical connections to these IP addresses across the past 90 days of ingested logs and receive results as quickly as possible. What should you do?,Create a YARA-L rule with the suspicious IP addresses in a reference list and run a retrohunt for the past 90 days.,Use UDM search with manual queries for each IP address individually across the time range.,Create a YARA-L rule with the suspicious IP addresses in a reference list and enable the rule for live detection.,Configure Applied Threat Intelligence to automatically ingest and match the IP addresses.,1,"Retrohunt enables running detection rules against historical data within your retention period. Using a reference list with the suspicious IP addresses allows efficient matching, and retrohunts can scan all historical UDM events to identify any past connections to those IOCs. Reference: https://cloud.google.com/chronicle/docs/detection/run-rule-historical-data"
